timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,user_agent,url,is_internal_traffic,label,attack_type
2025-12-09 20:23:36,220.123.88.186,129.5.224.208,64601,53,TCP,6200,10999,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/wp-login.php?id=832765,False,0,benign
2025-12-09 20:25:04,240.46.86.189,37.141.76.244,62968,80,TCP,36814,50107,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/login?id=916097,False,0,benign
2025-12-09 20:40:00,254.145.146.3,16.244.168.61,32151,80,UDP,30406,108258,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/login?id=702264,False,0,benign
2025-12-09 20:45:22,189.88.102.198,66.221.50.245,50803,21,TCP,78038,79839,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/test.php?id=636266,True,0,benign
2025-12-09 20:58:39,112.119.148.165,39.194.216.199,52563,1433,TCP,152218,156680,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,False,0,benign
2025-12-09 21:08:56,214.11.128.24,255.200.227.58,34839,25,TCP,8714,19561,python-requests/2.31.0,https://webmail.corp/manager/html?id=341189,False,0,benign
2025-12-09 21:44:57,46.45.19.93,72.161.223.250,29422,3389,TCP,212496,405161,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/test.php?id=508330,False,0,benign
2025-12-09 21:53:44,184.84.181.123,16.45.166.183,21377,22,TCP,237986,44607,python-urllib/3.9,https://api.service.io/login?id=22829,False,0,benign
2025-12-09 22:11:23,147.162.31.182,60.167.105.248,49774,443,ICMP,14765,31904,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,True,0,benign
2025-12-09 22:19:02,7.144.244.156,133.28.199.198,11822,21,UDP,21795,73183,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,True,0,benign
2025-12-09 22:23:14,234.129.45.35,18.149.199.90,25,53,TCP,9987,7191,curl/8.4.0,https://app.company.in/wp-login.php?id=32663,False,0,benign
2025-12-09 22:23:33,205.121.78.84,18.223.254.202,443,445,TCP,13511,26828,curl/8.4.0,https://api.service.io/wp-login.php?id=290538,False,0,benign
2025-12-09 22:27:07,78.208.4.23,146.79.154.3,48682,1433,UDP,3211,13043,curl/8.4.0,,True,0,benign
2025-12-09 22:41:07,142.44.58.53,83.26.226.62,47564,22,TCP,76424,212406,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/manager/html?id=464323,True,0,benign
2025-12-09 23:01:38,205.154.119.68,104.47.247.32,22071,443,TCP,828,2503,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/owa/auth/logon.aspx?id=268416,False,0,benign
2025-12-09 23:11:45,206.187.242.18,132.214.240.16,56332,3389,TCP,7220,14183,curl/8.4.0,,False,0,benign
2025-12-09 23:24:12,52.109.221.178,171.220.123.220,26746,443,TCP,20458,66108,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/test.php?id=843282,False,0,benign
2025-12-09 23:30:19,46.236.218.140,123.132.37.195,31021,709,TCP,385,717,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://portal.example.org/api/v1/users?id=150418,True,1,port-scan
2025-12-09 23:37:18,107.44.95.127,7.34.223.66,1433,21,UDP,9205,16985,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,False,0,benign
2025-12-09 23:40:43,62.148.65.30,92.101.14.249,58843,25,TCP,43676,120613,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/wp-login.php?id=731559,True,0,benign
2025-12-09 23:49:02,197.59.77.7,32.181.224.50,46865,22,TCP,19349,75894,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/owa/auth/logon.aspx?id=244862,True,0,benign
2025-12-09 23:52:33,198.84.44.227,171.166.46.180,41312,3306,TCP,99926,155061,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/phpmyadmin?id=174626,False,0,benign
2025-12-09 23:53:05,179.104.42.58,150.208.106.65,5702,3389,TCP,40172,132047,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/config.php?id=362467,False,0,benign
2025-12-10 00:03:36,11.47.148.152,142.46.116.5,25,3306,TCP,83144,127275,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://api.service.io/?id=601594,False,0,benign
2025-12-10 00:11:35,220.156.17.42,216.18.155.175,29616,1433,TCP,9126,6208,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/shell?id=616511,False,0,benign
2025-12-10 00:21:03,159.25.35.149,248.123.196.225,25,3306,TCP,4348,6766,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/test.php?id=749592,False,0,benign
2025-12-10 00:28:13,98.211.154.208,37.190.200.146,64522,21,UDP,39632,75806,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/api/v1/users?id=226534,False,0,benign
2025-12-10 00:28:40,93.80.96.30,30.170.125.244,59689,53,TCP,10093,7530,curl/8.4.0,https://api.service.io/login?id=409506,False,0,benign
2025-12-10 00:28:41,212.55.18.132,192.122.3.88,57145,25,UDP,23121,10258,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/owa/auth/logon.aspx?id=608160,False,0,benign
2025-12-10 00:42:42,40.35.111.50,143.41.255.178,48305,443,TCP,36594,82509,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,False,0,benign
2025-12-10 00:42:51,83.200.105.25,98.84.144.1,65363,445,TCP,160661,466606,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://api.service.io/config.php?id=221280,False,0,benign
2025-12-10 00:50:32,114.77.119.195,72.219.193.24,37655,445,TCP,77537,300542,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://portal.example.org/api/v1/users?id=643374,False,0,benign
2025-12-10 00:59:02,111.204.250.14,8.32.17.112,49304,15405,TCP,7408,3372,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,False,0,benign
2025-12-10 01:21:16,254.153.35.234,249.33.177.191,44908,1433,TCP,3526,687,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://app.company.in/test.php?id=579108,False,0,benign
2025-12-10 01:26:25,124.43.5.220,130.34.192.24,56666,21,TCP,338341,1133871,curl/8.4.0,https://webmail.corp/?id=320371,False,0,benign
2025-12-10 01:35:59,168.111.47.159,136.103.76.147,30356,443,TCP,1750,5418,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,False,0,benign
2025-12-10 02:22:04,30.245.148.10,179.220.166.50,41997,3389,TCP,10678,18434,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-12-10 02:28:14,83.15.57.62,46.1.228.95,35458,3306,TCP,61845,82160,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,True,0,benign
2025-12-10 02:35:47,185.105.81.6,92.8.39.142,6294,3389,TCP,303160,1182080,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-12-10 02:49:51,196.127.139.244,19.245.185.224,61628,25,TCP,16261,3640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/config.php?id=545857,False,0,benign
2025-12-10 03:20:44,205.134.188.111,15.116.237.78,22986,443,TCP,23011,36016,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,False,0,benign
2025-12-10 03:23:19,8.252.39.66,193.103.197.166,25,80,TCP,5431,8580,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-12-10 03:24:58,229.243.200.89,20.90.173.17,5517,3389,TCP,26972,47927,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,False,0,benign
2025-12-10 03:53:20,15.253.232.89,73.85.198.225,3389,443,TCP,3497,13436,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/config.php?id=586835,False,0,benign
2025-12-10 04:11:44,193.78.183.182,25.40.66.80,55184,80,TCP,6631,21501,Mozilla/5.0 (compatible; sqlmap/1.7),https://portal.example.org/config.php?id=357722,False,1,xss
2025-12-10 04:26:18,221.235.77.58,17.167.81.18,50389,25,TCP,74773,173641,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/shell?id=908646,False,0,benign
2025-12-10 04:59:10,20.193.106.31,40.41.122.203,80,25,UDP,11006,43428,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://api.service.io/owa/auth/logon.aspx?id=225664,False,0,benign
2025-12-10 05:21:53,101.13.100.170,207.108.232.53,58820,443,TCP,95568,23185,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/admin?id=739940,False,0,benign
2025-12-10 05:32:01,128.39.47.167,5.23.197.10,64056,25,UDP,17229,57722,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-12-10 06:00:43,249.28.161.198,204.120.81.210,27792,80,TCP,2464,8604,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/?id=459967,False,0,benign
2025-12-10 06:01:31,228.225.15.245,193.145.162.4,6314,25,UDP,142826,494976,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,True,0,benign
2025-12-10 06:03:17,49.194.105.16,119.116.239.191,39728,3306,TCP,2685,296,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/backup.sql?id=648732,False,0,benign
2025-12-10 06:03:53,109.204.236.6,249.236.188.112,4503,443,ICMP,8409,21491,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/manager/html?id=904635,False,0,benign
2025-12-10 06:25:17,4.176.143.104,244.151.52.6,54288,1433,TCP,16002,16399,sqlmap/1.8,,False,0,benign
2025-12-10 06:30:52,234.203.203.176,141.157.189.36,80,80,TCP,110119,288866,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,False,1,brute-force
2025-12-10 06:59:07,155.125.70.253,9.245.64.248,59223,21,TCP,9486,9216,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,False,0,benign
2025-12-10 07:12:54,197.126.111.177,212.59.188.108,21113,80,TCP,5000,9794,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/backup.sql?id=294966,True,0,benign
2025-12-10 07:25:24,119.30.14.127,8.176.67.131,39060,53,UDP,28574,63549,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,True,0,benign
2025-12-10 07:27:53,28.162.4.201,68.153.40.50,44139,1433,TCP,15641,23367,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-12-10 07:28:39,7.253.33.71,251.121.11.240,34137,25,ICMP,10427,34072,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,False,0,benign
2025-12-10 07:32:50,168.24.215.51,152.130.163.93,58966,80,TCP,31143,97048,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-12-10 07:45:12,64.93.110.77,40.69.191.83,16681,21,TCP,3210,4191,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://app.company.in/wp-login.php?id=174621,False,0,benign
2025-12-10 07:57:59,56.15.207.87,75.130.64.44,29699,3389,TCP,1401,3499,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/shell?id=581660,False,0,benign
2025-12-10 07:58:20,228.251.150.74,131.174.36.67,39632,445,ICMP,674662,1977100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/test.php?id=697549,False,0,benign
2025-12-10 08:02:46,226.98.87.63,24.120.200.189,33568,22,TCP,26022,71219,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/?id=87179,False,0,benign
2025-12-10 08:11:42,120.171.2.216,52.75.179.226,55648,3389,TCP,29105,65289,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://webmail.corp/manager/html?id=120216,False,0,benign
2025-12-10 08:22:19,148.252.95.37,36.69.53.220,17902,445,TCP,6303,21954,curl/8.4.0,https://internal.bank.local/shell?id=576991,True,0,benign
2025-12-10 08:24:17,135.166.72.176,55.97.109.3,445,3306,TCP,92625,209323,curl/8.4.0,,False,0,benign
2025-12-10 08:24:19,96.172.140.92,50.54.142.169,18850,443,UDP,9380,12682,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/login?id=139373,True,0,benign
2025-12-10 09:00:30,81.57.108.159,230.116.55.20,41546,445,TCP,255,325,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,False,0,benign
2025-12-10 09:10:23,197.58.215.201,175.223.134.233,46570,22,TCP,8890,32630,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/backup.sql?id=188384,True,0,benign
2025-12-10 09:17:20,7.109.159.133,242.105.215.121,21261,22,TCP,14041,16099,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-12-10 09:25:41,221.84.120.110,184.27.92.191,30931,80,UDP,16778,9358,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/test.php?id=838216,False,0,benign
2025-12-10 09:46:23,127.105.250.51,244.63.108.190,17901,867,TCP,876,2111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/config.php?id=48264,False,1,port-scan
2025-12-10 09:48:26,102.98.74.244,223.189.90.190,23389,25,TCP,7848,2147,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/config.php?id=980605,False,0,benign
2025-12-10 10:07:40,62.8.16.67,237.77.39.209,3389,3389,TCP,6724,16647,python-urllib/3.9,https://internal.bank.local/owa/auth/logon.aspx?id=197650,False,0,benign
2025-12-10 10:44:43,178.120.210.66,31.39.53.133,63930,80,TCP,13673,12179,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,False,0,benign
2025-12-10 11:23:39,113.186.159.106,115.161.172.161,9569,3306,TCP,1583,4359,python-requests/2.31.0,,True,0,benign
2025-12-10 11:33:23,108.140.220.189,188.25.246.150,39321,22,TCP,960,892,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,False,0,benign
2025-12-10 11:40:31,123.136.50.101,15.53.84.50,46122,3306,UDP,25768,46965,curl/8.4.0,https://internal.bank.local/api/v1/users?id=178523,True,0,benign
2025-12-10 11:42:01,60.251.45.34,12.32.96.133,36901,21,UDP,26464,24393,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-12-10 11:49:17,10.204.116.28,207.42.216.211,34162,80,TCP,89952,81327,curl/8.4.0,https://webmail.corp/login?id=317815,False,0,benign
2025-12-10 12:01:32,118.170.176.228,238.10.82.5,28169,80,TCP,14633,16106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/admin?id=440251,False,0,benign
2025-12-10 12:25:57,44.226.246.103,220.78.208.169,21,25,TCP,3262,7405,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://app.company.in/phpmyadmin?id=915250,False,0,benign
2025-12-10 12:39:38,10.62.133.92,236.60.61.69,17052,445,TCP,988,577,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,False,0,benign
2025-12-10 12:59:02,132.154.2.132,61.104.162.237,38317,53,TCP,5301,20539,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/admin?id=535863,False,0,benign
2025-12-10 13:05:55,27.56.137.65,165.215.91.252,41016,1433,TCP,43305,94076,python-requests/2.31.0,https://webmail.corp/wp-login.php?id=187656,False,0,benign
2025-12-10 13:13:18,205.40.189.113,241.56.115.16,38650,3306,TCP,221088,691484,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,True,0,benign
2025-12-10 13:36:01,46.57.159.183,52.12.121.208,22,25,TCP,24017,99023,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,True,0,benign
2025-12-10 13:44:19,55.194.35.19,139.231.248.169,5868,21,UDP,3159,12939,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/login?id=229431,False,0,benign
2025-12-10 13:58:00,107.195.60.27,244.223.18.118,53797,80,TCP,5389,15282,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,False,0,benign
2025-12-10 14:13:05,79.197.15.221,105.253.26.46,445,3389,TCP,5665,11575,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,False,0,benign
2025-12-10 14:13:20,51.192.38.23,103.134.240.243,445,22,TCP,11503,39602,curl/8.4.0,,True,0,benign
2025-12-10 14:16:22,133.85.204.192,70.81.102.168,23892,3306,TCP,132380,503026,curl/8.4.0,https://portal.example.org/test.php?id=88976,False,0,benign
2025-12-10 14:16:56,192.11.170.88,89.195.139.132,45105,80,TCP,149979,226429,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,False,0,benign
2025-12-10 14:25:34,87.138.194.249,70.14.95.176,10348,1433,TCP,16720,22960,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,False,0,benign
2025-12-10 14:31:47,90.132.89.190,198.241.14.226,80,1433,UDP,29522,8797,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,False,0,benign
2025-12-10 14:32:01,102.126.194.130,38.20.248.233,34737,3306,TCP,6148,23647,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/shell?id=313077,False,0,benign
2025-12-10 14:34:47,193.130.118.128,96.130.74.204,32626,53,TCP,1428,5624,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,False,0,benign
2025-12-10 14:35:56,116.45.136.207,213.78.134.142,31436,3389,TCP,385131,880767,python-requests/2.31.0,https://webmail.corp/shell?id=99103,False,0,benign
2025-12-10 14:40:55,7.101.148.225,150.18.46.78,18200,80,UDP,535,1007,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,False,0,benign
2025-12-10 14:54:58,205.139.161.72,119.198.106.212,3389,22,TCP,1167,2387,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,False,0,benign
2025-12-10 14:58:11,254.173.181.173,103.97.55.86,53,80,TCP,390135,1225024,python-urllib/3.9,,False,0,benign
2025-12-10 15:01:26,106.217.14.3,230.200.182.196,63997,22,TCP,22619,65206,curl/8.4.0,https://portal.example.org/test.php?id=633752,False,0,benign
2025-12-10 15:12:59,60.3.44.24,131.192.213.174,10542,443,TCP,3635,11929,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/test.php?id=161608,False,0,benign
2025-12-10 15:49:57,154.211.70.39,135.54.139.14,36715,443,UDP,65665,42360,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/wp-login.php?id=226302,False,0,benign
2025-12-10 15:58:16,128.76.112.248,200.126.138.138,443,80,TCP,75878,93047,python-requests/2.31.0,,False,0,benign
2025-12-10 16:01:56,134.192.241.233,218.129.174.247,80,3306,TCP,2611,7867,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-12-10 16:18:11,69.64.50.167,71.166.123.108,20257,42480,TCP,9390,1411,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/owa/auth/logon.aspx?id=35478,False,0,benign
2025-12-10 16:51:38,220.227.106.100,117.96.88.233,80,3389,TCP,89499,59215,curl/8.4.0,https://portal.example.org/shell?id=233034,False,0,benign
2025-12-10 16:54:55,205.118.188.169,107.97.111.67,25447,1433,UDP,5960,7321,curl/8.4.0,https://webmail.corp/dashboard?id=509347,False,0,benign
2025-12-10 17:29:49,202.28.166.215,89.227.29.130,13409,1433,TCP,34594,2885,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,False,0,benign
2025-12-10 17:37:58,174.230.10.251,26.211.100.142,4045,22,TCP,215281,117756,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/?id=581625,True,0,benign
